result,dif_goal,dif_possession,dif_shot_on_goal,dif_shot,dif_corner
3,0.19999999999999996,0.050999999999999934,0.20000000000000018,2.9000000000000004,0.20000000000000018
3,0.19999999999999996,-0.0009999999999999454,1.4,3.9000000000000004,1.5
3,1.2000000000000002,0.19999999999999996,4.3999999999999995,9.5,4.199999999999999
0,0.0,-0.0119999999999999,0.8999999999999999,4.799999999999999,0.09999999999999964
0,-0.30000000000000004,-0.1070000000000001,-0.20000000000000018,1.5999999999999996,-0.7000000000000002
1,-0.19999999999999996,-0.01799999999999996,0.49999999999999956,0.5999999999999996,-1.1999999999999993
3,0.19999999999999996,-0.13799999999999996,-2.3,-3.3999999999999986,1.1000000000000005
0,-1.0999999999999999,-0.136,-2.6,-5.200000000000001,-1.7999999999999998
3,0.5,-0.131,-1.2000000000000002,-4.9,-2.0999999999999996
3,2.4,0.279,4.9,9.999999999999998,2.2
1,0.5,0.11299999999999999,1.2999999999999998,3.599999999999998,-0.8000000000000007
3,1.1,-0.019999999999999962,2.0000000000000004,2.9000000000000004,1.7999999999999998
3,-0.10000000000000009,-0.18199999999999994,-0.9999999999999996,-5.4,-0.40000000000000036
1,1.4999999999999998,0.31900000000000006,4.1,10.700000000000001,5.199999999999999
3,0.8,-0.024000000000000132,0.5,3.3999999999999986,0.0
0,-0.30000000000000004,-0.009000000000000119,-1.5,-2.0,0.0
0,-0.5000000000000001,0.10700000000000004,-0.6000000000000001,0.1999999999999993,-1.7000000000000002
0,-0.7999999999999999,-0.17199999999999993,-0.9999999999999996,-4.199999999999999,-1.0999999999999996
1,0.6,0.02200000000000002,1.8000000000000003,2.4000000000000004,0.8000000000000007
3,1.9,0.16100000000000014,4.9,10.3,1.0
3,1.4,0.09700000000000009,3.5999999999999996,6.799999999999999,3.9000000000000004
3,0.8999999999999999,0.11299999999999993,2.4000000000000004,4.199999999999999,1.2999999999999998
1,0.40000000000000013,-0.07899999999999996,-0.8999999999999995,-4.399999999999999,0.9000000000000004
3,1.2000000000000002,-0.12199999999999994,-0.2999999999999998,0.40000000000000036,-0.09999999999999964
3,-0.19999999999999996,0.030000000000000027,0.09999999999999964,-0.9000000000000004,1.7000000000000002
3,0.3999999999999999,0.018999999999999906,-0.2999999999999998,-0.5,0.09999999999999964
3,1.7999999999999998,0.276,4.6,11.200000000000001,3.9000000000000004
1,0.5000000000000001,0.05199999999999999,2.2,4.199999999999999,-0.09999999999999964
1,1.2999999999999998,0.21300000000000002,3.2,5.600000000000001,-0.2999999999999998
3,0.5999999999999999,0.08099999999999996,1.6,5.3,0.40000000000000036
0,-0.5,-0.07000000000000017,-2.8,-2.5999999999999996,0.20000000000000018
0,0.19999999999999996,-0.03199999999999992,-0.40000000000000036,-0.29999999999999893,2.7
3,0.9000000000000001,0.028000000000000025,1.6000000000000005,0.6999999999999993,2.1999999999999993
1,-0.19999999999999996,0.09000000000000002,0.5,2.700000000000001,1.9000000000000004
3,0.7,-0.17299999999999993,-1.3000000000000007,-4.199999999999999,0.20000000000000018
0,-0.4,0.10000000000000003,-0.3999999999999999,1.9000000000000004,0.2999999999999998
1,1.1,-0.02300000000000002,1.7999999999999998,1.0,0.20000000000000018
3,0.7999999999999999,0.122,2.5000000000000004,6.6,1.2999999999999998
0,0.0,-0.026000000000000134,-0.40000000000000036,0.29999999999999893,-0.7000000000000002
3,0.0,-0.11799999999999994,0.6000000000000001,2.0999999999999996,0.2999999999999998
0,-0.3999999999999999,-0.2749999999999999,-3.1999999999999997,-6.699999999999999,-4.4
0,0.10000000000000009,0.010999999999999954,0.5,0.9000000000000004,0.6999999999999997
0,-0.30000000000000004,-0.22300000000000003,-1.2000000000000002,-1.299999999999999,-1.2000000000000002
0,0.5,0.09599999999999997,1.7000000000000002,4.4,1.2999999999999998
3,3.0,0.20499999999999996,3.9000000000000004,9.1,2.5
1,-0.3999999999999999,-0.07900000000000001,-0.39999999999999947,0.5999999999999996,-0.20000000000000018
3,0.7999999999999998,0.11899999999999994,3.3,6.0,2.6000000000000005
3,1.3000000000000003,0.07599999999999996,1.2000000000000002,-0.20000000000000107,0.09999999999999964
3,-0.10000000000000009,0.136,3.7,11.2,9.0
0,0.2999999999999998,0.0009999999999999454,1.2000000000000002,1.9000000000000004,0.5
3,-0.9000000000000001,-0.08900000000000002,-2.4,-2.6999999999999993,-0.5
3,1.1999999999999997,0.15400000000000003,0.9999999999999996,-0.8000000000000007,0.1999999999999993
0,1.1,0.18299999999999994,3.3999999999999995,7.0,1.3999999999999995
0,-1.1,-0.1180000000000001,-1.7000000000000002,-3.5,-1.0
1,-0.6000000000000001,-0.2430000000000001,-2.5000000000000004,-5.5,-1.7999999999999998
3,3.1,-0.026999999999999913,3.0,-1.0999999999999996,1.6
3,0.6,0.04799999999999993,1.6,5.6,1.6000000000000005
0,-0.9000000000000001,-0.2099999999999999,-3.6000000000000005,-6.799999999999999,-3.8999999999999995
3,1.0,0.118,2.0000000000000004,3.5999999999999996,2.1
0,0.5,-0.07399999999999995,1.3999999999999995,1.5,-0.2999999999999998
0,0.5,-0.019000000000000017,0.8999999999999995,1.299999999999999,1.5999999999999996
0,-0.3999999999999999,-0.05499999999999994,-1.0999999999999996,0.0,-1.0999999999999996
3,0.8999999999999999,0.17700000000000005,1.5000000000000004,4.199999999999999,2.3
0,-0.8999999999999999,-0.03400000000000003,-1.2999999999999998,0.5999999999999996,0.39999999999999947
0,-0.40000000000000013,-0.04399999999999993,-0.10000000000000009,1.4000000000000004,2.5999999999999996
0,-0.29999999999999993,-0.04400000000000004,0.10000000000000009,-0.5999999999999996,1.4000000000000004
0,-0.8999999999999999,-0.1389999999999999,-2.8,-1.8000000000000007,3.5
3,0.5,-0.063,1.0,1.799999999999999,0.2999999999999998
0,1.9000000000000001,0.10400000000000009,2.3,4.6,0.40000000000000036
0,-0.19999999999999996,-0.051999999999999935,-0.10000000000000009,2.6999999999999993,-0.20000000000000018
1,0.5,0.05499999999999994,1.9000000000000004,2.0999999999999996,1.0
0,-0.19999999999999996,-0.038000000000000034,0.5999999999999996,2.5,-0.40000000000000036
0,-0.10000000000000009,-0.03800000000000009,-0.3999999999999999,-1.200000000000001,2.5
0,0.09999999999999987,-0.22199999999999992,-2.4,-5.0,0.0
3,1.8,0.1319999999999999,3.5,8.799999999999999,3.6000000000000005
0,-0.09999999999999998,0.08900000000000002,0.10000000000000009,1.1999999999999993,-0.09999999999999964
3,0.20000000000000018,-0.21100000000000008,-0.8000000000000007,-1.6000000000000014,-1.0999999999999996
3,1.7999999999999998,0.13699999999999996,2.7,2.8999999999999995,0.6000000000000005
3,2.1,0.17799999999999994,3.6999999999999997,9.399999999999999,0.5999999999999996
1,-0.5999999999999999,-0.04399999999999993,0.3999999999999999,-1.0999999999999996,2.3
3,1.1,0.18899999999999995,4.0,8.3,2.8
3,0.3999999999999999,-0.07300000000000006,-0.3999999999999999,1.200000000000001,1.1000000000000005
0,-0.30000000000000004,0.02400000000000002,1.4000000000000004,2.700000000000001,-0.09999999999999964
0,-0.9000000000000001,-0.09499999999999997,-1.4000000000000004,-0.9000000000000004,-0.5
1,0.6000000000000001,-0.17000000000000004,-1.1000000000000005,-4.0,-2.3999999999999995
0,0.5,0.21300000000000008,0.40000000000000036,1.5,1.5
0,0.6,0.11500000000000005,1.1999999999999997,1.6000000000000014,0.5999999999999996
3,0.0,0.056999999999999995,0.5,3.0,1.1999999999999997
3,0.7999999999999999,0.16000000000000003,2.2,5.299999999999999,2.2
1,0.09999999999999987,0.11599999999999999,1.0,-0.5,0.5999999999999996
1,0.19999999999999996,0.002999999999999947,-0.5,0.5,1.1
1,0.3999999999999999,-0.09699999999999998,-0.2999999999999998,-1.1999999999999993,3.5
1,0.5,0.031000000000000028,1.0,2.5,0.0
0,0.6666666666666667,0.09866666666666679,2.133333333333333,1.4666666666666668,2.366666666666667
3,0.6000000000000001,0.003999999999999948,1.3000000000000003,0.0,0.5999999999999996
1,0.8999999999999999,-0.16300000000000003,1.0999999999999996,-7.800000000000001,-2.8000000000000007
1,0.20000000000000007,0.12299999999999989,0.6999999999999997,3.499999999999999,3.2
0,-0.9333333333333336,-0.15499999999999997,-2.5,-3.866666666666667,2.2
0,-1.2000000000000002,-0.08799999999999997,0.20000000000000018,0.9000000000000004,-0.7000000000000002
1,-0.19999999999999996,-0.07100000000000006,0.3000000000000007,-0.5,-1.2999999999999998
3,2.5,0.23699999999999993,5.0,10.6,4.1
1,0.19999999999999996,-0.25399999999999995,-2.0,-6.399999999999999,-4.0
0,0.9000000000000001,-0.03299999999999992,0.2999999999999998,-3.5999999999999996,0.6000000000000005
0,-0.30000000000000004,0.122,-0.3999999999999999,2.5,0.5000000000000004
3,0.5,0.020000000000000018,2.5,1.5,1.6000000000000005
1,0.19999999999999996,0.05999999999999994,0.5,3.4000000000000004,-0.39999999999999947
3,0.5,0.10099999999999987,2.8000000000000003,5.300000000000001,1.2000000000000002
3,0.5999999999999999,-0.04199999999999998,0.7000000000000002,1.5999999999999996,1.1
1,-0.10000000000000009,0.07700000000000001,0.2999999999999998,3.1999999999999993,2.1999999999999997
3,0.3999999999999999,0.04400000000000004,1.6999999999999997,4.100000000000001,1.6999999999999997
3,0.20000000000000007,0.10299999999999998,0.3999999999999999,2.5999999999999996,1.6000000000000005
3,2.0,0.17799999999999994,5.1000000000000005,9.1,0.5
3,0.5999999999999999,0.09199999999999997,0.5,4.199999999999999,0.5000000000000004
3,-0.8,-0.1815,-2.2,-3.9499999999999993,1.4000000000000004
0,-0.5999999999999999,-0.07000000000000006,-1.6999999999999997,-2.3000000000000007,-0.40000000000000036
0,0.7,0.04799999999999993,1.6999999999999997,4.1,0.5
0,-0.5,-0.11599999999999999,0.0,0.9000000000000004,1.6999999999999993
0,-0.19999999999999996,0.043500000000000094,0.09999999999999964,-2.0,2.0999999999999996
3,0.8,-0.08499999999999996,-0.09999999999999964,0.40000000000000036,1.4
3,1.0999999999999999,0.28,1.9000000000000004,4.4,3.0
0,-1.3,-0.17999999999999994,-1.9000000000000004,-3.0,-2.0
0,-0.7,-0.24900000000000005,-3.0999999999999996,-9.100000000000001,-2.3000000000000007
0,-1.0,-0.15099999999999997,-0.6000000000000001,-0.8000000000000007,0.3000000000000007
3,1.0,0.14700000000000008,2.2,4.299999999999999,3.7
0,0.7,0.09900000000000003,1.0,-1.8000000000000007,-0.2999999999999998
3,0.09999999999999987,-0.20500000000000007,-1.1999999999999993,-7.0,-3.3999999999999995
1,1.6,0.039000000000000035,1.2999999999999998,2.1000000000000014,-1.8999999999999995
3,0.3999999999999999,0.07,1.0,2.4000000000000004,2.2
3,1.0999999999999999,0.10799999999999987,2.0999999999999996,4.0,2.4000000000000004
1,0.09999999999999987,0.10900000000000004,1.1999999999999997,4.699999999999999,1.9000000000000004
0,-0.7000000000000001,0.014999999999999958,-1.0000000000000004,-4.6,0.2999999999999998
0,0.0,0.03400000000000003,-0.3999999999999999,2.0,0.2999999999999998
0,0.30000000000000004,-0.05199999999999999,2.1000000000000005,2.3000000000000007,1.8999999999999995
0,-0.7000000000000002,-0.20699999999999996,-1.7000000000000002,-3.799999999999999,-1.1000000000000005
1,-0.8,-0.039000000000000035,-1.1999999999999997,1.4000000000000004,0.8000000000000003
3,0.20000000000000007,0.04699999999999993,0.7000000000000002,2.4000000000000004,0.3999999999999999
0,-0.09999999999999987,0.01100000000000001,-0.19999999999999973,0.5999999999999996,1.6000000000000005
0,-0.10000000000000009,-0.11199999999999993,-1.7999999999999998,-5.499999999999998,-0.10000000000000009
0,0.6,0.07600000000000007,-0.2999999999999998,0.3000000000000007,2.4000000000000004
1,-0.20000000000000018,-0.08700000000000008,-1.4000000000000004,-6.199999999999999,-1.7000000000000002
3,0.5,0.01799999999999996,1.0999999999999996,2.8000000000000007,1.1000000000000005
3,2.5,0.256,3.3999999999999995,7.9,1.1
3,0.5333333333333334,-0.010000000000000009,1.0,0.8000000000000007,1.2999999999999998
0,-1.1,-0.13300000000000006,-1.9000000000000004,-1.1999999999999993,0.0
0,-1.2,-0.06299999999999983,-1.7000000000000002,0.6999999999999993,1.5999999999999996
3,-0.09999999999999987,-0.1559999999999998,-0.9000000000000004,-2.1999999999999993,-0.5999999999999996
0,0.0,0.06399999999999995,1.1,1.5,-0.9000000000000004
3,0.3999999999999999,0.0,0.40000000000000036,0.40000000000000036,-0.7999999999999998
0,-0.6333333333333333,0.21166666666666667,0.5666666666666673,0.3000000000000007,1.9666666666666668
3,0.6000000000000001,0.019999999999999962,0.8000000000000003,1.6000000000000014,2.5
3,0.09999999999999987,0.09900000000000003,0.7999999999999998,1.3000000000000007,1.7999999999999998
3,2.3000000000000003,0.17700000000000005,1.9000000000000004,5.1,1.0999999999999996
1,0.2999999999999998,0.013999999999999957,-0.10000000000000009,2.0,0.7999999999999998
1,-0.30000000000000004,-0.05199999999999999,-0.7000000000000002,0.5,0.20000000000000018
1,-0.4,0.02999999999999997,0.5,0.8000000000000007,-0.09999999999999964
0,0.2999999999999998,0.07199999999999995,-0.19999999999999973,2.700000000000001,2.0
3,-0.5,-0.12999999999999995,-0.20000000000000018,1.0,-0.39999999999999947
3,0.41428571428571415,0.23585714285714288,2.7571428571428567,6.371428571428572,2.8142857142857145
1,2.0999999999999996,0.272,3.6000000000000005,9.1,4.1
0,0.6,0.12400000000000005,1.0000000000000004,0.9000000000000004,2.5000000000000004
1,-0.7000000000000001,-0.10499999999999998,-2.4,-3.5999999999999996,-2.0
3,0.8999999999999999,0.118,3.6000000000000005,5.0,2.0999999999999996
1,0.3999999999999999,0.030999999999999917,3.1,4.199999999999999,0.1999999999999993
1,-0.7999999999999998,-0.1319999999999999,-0.3999999999999999,-0.29999999999999893,0.40000000000000036
3,2.3,0.15900000000000003,4.2,7.299999999999999,3.1000000000000005
3,0.8,-0.04999999999999999,1.7000000000000002,1.6999999999999993,-0.2999999999999998
1,-0.7,-0.14800000000000002,-2.6,-4.0,-0.7000000000000002
1,-0.5,-0.03499999999999992,-0.09999999999999964,-0.1999999999999993,2.1
3,1.3,0.19200000000000006,3.4999999999999996,5.8,0.5
0,-1.0,-0.029000000000000137,-0.6000000000000005,-1.4000000000000004,0.0
0,0.7000000000000001,0.04700000000000004,0.8999999999999999,0.8000000000000007,1.8000000000000003
0,-0.9,-0.14,-1.9999999999999996,-4.5,-0.09999999999999964
0,0.0,-0.00500000000000006,-0.2999999999999998,1.0,1.8000000000000007
0,-2.0999999999999996,-0.16299999999999992,-3.0999999999999996,-5.800000000000001,0.6000000000000005
1,0.4,-0.06099999999999994,-0.2999999999999998,-1.700000000000001,-0.3000000000000007
0,0.19999999999999996,-0.07999999999999996,-0.6000000000000005,-5.5,-2.0
0,-1.1999999999999997,-0.22900000000000004,-3.0,-5.800000000000001,-1.6000000000000005
1,2.0,0.255,5.0,9.500000000000002,5.199999999999999
1,0.20000000000000018,-0.061000000000000165,0.2999999999999998,0.09999999999999964,-0.2999999999999998
1,0.7,0.061000000000000054,1.8000000000000003,5.1,3.1
0,0.20000000000000018,-0.038000000000000034,-0.7999999999999998,-4.299999999999999,-1.2000000000000002
0,-0.8999999999999999,-0.135,-1.5999999999999996,-4.199999999999999,-1.2000000000000002
3,0.9,-0.03199999999999992,1.4,1.5999999999999996,-0.40000000000000036
1,-0.8999999999999999,-0.12499999999999989,-2.0,-4.4,-0.40000000000000036
1,-0.6000000000000001,-0.0040000000000000036,1.1000000000000005,3.200000000000001,1.6
3,0.6000000000000001,0.06,1.2999999999999998,2.8000000000000007,1.2999999999999998
0,0.3999999999999999,0.11199999999999999,0.2999999999999998,-0.5,0.2999999999999998
3,-0.30000000000000004,0.050000000000000044,0.5999999999999996,0.09999999999999964,-0.7999999999999998
0,-1.325,-0.22950000000000004,-2.275,-5.725,-0.27500000000000036
0,-0.5000000000000001,-0.14200000000000007,-0.7000000000000002,-1.8999999999999986,0.40000000000000036
3,-0.0888888888888888,-0.17500000000000004,-0.033333333333333215,-4.344444444444445,-1.4777777777777779
1,0.6000000000000001,0.12999999999999995,1.5,1.700000000000001,-0.1999999999999993
3,0.30000000000000004,0.05599999999999994,0.40000000000000036,1.6999999999999993,-0.10000000000000053
1,-0.8999999999999999,-0.25400000000000006,-2.3000000000000003,-4.6,-2.9000000000000004
0,-0.10000000000000009,-0.0040000000000000036,0.3999999999999999,2.6999999999999993,1.2000000000000002
3,-0.20000000000000018,-0.10400000000000009,-0.5999999999999996,-2.4000000000000004,0.40000000000000036
3,0.7,0.010000000000000064,0.5,0.6000000000000005,0.20000000000000018
1,0.09999999999999998,0.07900000000000001,0.2999999999999998,3.9000000000000004,1.8999999999999995
1,0.09999999999999987,0.19399999999999995,1.5,0.7999999999999989,1.4000000000000004
0,-0.5,-0.10099999999999998,-0.9999999999999996,-0.8999999999999986,1.2000000000000002
3,-0.19999999999999996,-0.08600000000000008,0.0,-2.0,-1.2999999999999998
3,0.4999999999999998,0.1840000000000001,1.7999999999999998,2.0999999999999996,0.5999999999999996
3,0.925,0.1977500000000001,2.025,4.6,1.5750000000000002
0,-0.6,-0.062,-1.0,-3.0999999999999996,-0.6999999999999993
3,-0.014285714285714235,-0.045714285714285596,0.014285714285714235,-1.6857142857142868,1.0142857142857142
3,1.7000000000000002,0.32699999999999996,3.3000000000000003,8.2,2.6
1,-0.9000000000000001,-0.010000000000000009,-0.5,2.299999999999999,0.8999999999999995
0,-0.2999999999999998,-0.067,-0.40000000000000036,-2.3999999999999986,-0.09999999999999964
1,0.20000000000000007,0.1419999999999999,0.8000000000000003,4.7,1.2999999999999998
3,0.7,0.0020000000000000018,1.5,4.5,3.1000000000000005
1,-1.4999999999999998,0.02100000000000002,-2.3999999999999995,-1.6999999999999993,2.4000000000000004
3,0.10000000000000009,-0.031000000000000028,0.0,-0.09999999999999964,-0.20000000000000018
1,0.09999999999999987,0.11800000000000005,0.0,0.09999999999999964,1.9000000000000004
3,-0.09999999999999987,0.02300000000000002,-0.20000000000000018,3.0999999999999996,2.1999999999999997
0,-1.1,-0.126,-1.2999999999999998,-2.0,-2.2
3,0.9000000000000001,0.16999999999999993,2.1999999999999997,5.1,1.2999999999999998
1,0.7999999999999999,-0.032999999999999974,1.2000000000000002,-0.5999999999999996,-0.20000000000000018
3,0.7999999999999999,0.018000000000000016,0.19999999999999973,1.3999999999999986,-0.09999999999999964
3,0.3999999999999999,0.21300000000000002,1.7999999999999998,4.0,2.7
0,-1.9000000000000001,-0.12399999999999994,-3.9000000000000004,-4.5,0.2999999999999998
0,0.24444444444444446,0.11355555555555552,2.022222222222222,3.81111111111111,1.5222222222222221
0,-0.19999999999999996,-0.019000000000000017,0.5999999999999996,4.1,1.2999999999999998
0,1.6,0.251,3.3,9.1,3.4000000000000004
0,0.7000000000000001,0.16400000000000003,2.6999999999999997,6.7,1.7000000000000002
3,-0.4,0.07399999999999995,0.30000000000000027,0.7999999999999989,1.2999999999999998
0,0.10000000000000009,0.05600000000000005,1.2999999999999998,0.9000000000000004,0.39999999999999947
3,1.2,0.127,3.9000000000000004,8.4,3.9000000000000004
3,0.5,0.06999999999999995,1.6999999999999997,4.8,3.0999999999999996
3,1.2999999999999998,0.2669999999999999,1.9,5.6,3.0999999999999996
1,0.20000000000000018,0.1120000000000001,0.5,3.5,2.9999999999999996
0,-0.19999999999999996,0.007000000000000006,-1.2000000000000002,-4.5,-0.20000000000000018
3,0.10000000000000009,-0.07399999999999995,-1.0,-2.0,-0.10000000000000053
1,-0.40000000000000013,-0.028000000000000025,-0.5999999999999996,-1.1999999999999993,-0.09999999999999964
0,-1.4,-0.246,-3.3,-8.8,-1.9000000000000004
0,-0.3999999999999999,-0.15300000000000002,-0.39999999999999947,-3.1000000000000014,-2.4000000000000004
0,-1.7,-0.07099999999999995,-2.5,-2.3000000000000007,-0.6999999999999997
0,-0.7999999999999998,-0.20299999999999996,-1.5,-4.4,-1.2000000000000002
3,-0.7000000000000001,-0.07499999999999996,-2.7,-4.4,-1.7999999999999998
1,0.19999999999999996,0.04500000000000004,0.10000000000000009,3.0999999999999996,2.6000000000000005
3,0.6000000000000001,0.21500000000000002,0.9000000000000004,2.9999999999999982,1.7000000000000002
0,0.29999999999999993,0.125,2.4000000000000004,7.0,4.4
1,0.9999999999999999,0.14399999999999996,2.4999999999999996,4.300000000000001,2.3999999999999995
0,-1.4,-0.06799999999999995,-0.49999999999999956,-1.0,0.8999999999999995
1,0.5999999999999999,0.08399999999999996,1.9000000000000004,6.800000000000001,2.1000000000000005
0,-0.20000000000000007,-0.18600000000000005,0.10000000000000009,-2.9000000000000004,-2.0999999999999996
0,-0.30000000000000004,0.06600000000000017,0.20000000000000018,0.6000000000000014,0.8999999999999995
3,1.0,0.03499999999999992,1.7000000000000002,3.799999999999999,0.7000000000000002
0,0.7,0.1859999999999999,3.0,6.800000000000001,2.0
0,0.20000000000000007,-0.02699999999999997,-0.2999999999999998,-1.5999999999999996,0.5
1,-1.3,-0.17299999999999993,-2.5999999999999996,-4.799999999999999,0.5999999999999996
3,0.19999999999999996,0.19899999999999995,1.4000000000000004,4.300000000000001,2.5
0,0.19999999999999996,-0.015000000000000013,0.2999999999999998,1.5999999999999996,0.7000000000000002
0,0.30000000000000004,-0.17999999999999988,0.09999999999999964,-3.9000000000000004,-2.8999999999999995
1,-0.7,0.054000000000000103,-0.8000000000000003,0.09999999999999964,-0.30000000000000027
3,1.2,0.25999999999999995,3.1999999999999997,7.300000000000001,3.0
3,-0.5,-0.09399999999999997,0.5,1.5,1.1000000000000005
1,-0.30000000000000004,0.0,0.8999999999999995,2.5,2.6000000000000005
1,-0.5,0.03600000000000003,-0.7000000000000002,2.299999999999999,1.7999999999999998
3,0.8000000000000003,0.18200000000000005,1.7999999999999998,4.800000000000001,4.3
1,0.0,-0.08899999999999997,-1.0,-2.299999999999999,-0.6000000000000005
3,0.10000000000000009,0.04200000000000004,1.7999999999999998,4.5,2.0
3,-0.8,-0.06299999999999994,-0.7000000000000002,-0.09999999999999964,0.5
0,0.29999999999999993,0.1060000000000001,1.4000000000000004,2.8000000000000007,0.5
0,0.19999999999999996,0.09199999999999992,0.7999999999999998,3.3000000000000007,3.3
0,0.7,0.03600000000000003,0.30000000000000027,0.1999999999999993,0.10000000000000009
0,-1.3,-0.02300000000000002,-0.8999999999999995,0.0,-0.7999999999999998
0,-0.8999999999999999,-0.22899999999999998,-3.2,-7.4,-2.7
0,-1.2,-0.1730000000000001,-2.6999999999999997,-5.5,-1.6000000000000005
3,-0.3999999999999999,-0.1130000000000001,-0.20000000000000018,-0.5999999999999996,-1.5
3,0.9000000000000001,0.03600000000000003,3.0999999999999996,7.1,2.6000000000000005
3,0.7000000000000001,0.08100000000000002,1.5,1.5999999999999996,1.8
3,-0.19999999999999996,-0.119,0.8999999999999999,3.0,0.7000000000000002
0,-0.10000000000000009,0.11899999999999994,0.8000000000000007,4.200000000000001,2.0
1,-1.1,0.008000000000000007,-2.0,-1.0999999999999996,1.5
3,-0.09999999999999998,0.069,1.4,2.8000000000000007,3.0
0,0.8,0.122,1.4,3.1000000000000005,1.2000000000000002
1,0.0,-0.08600000000000002,0.10000000000000009,-0.7999999999999989,-0.8999999999999995
0,-0.3999999999999999,-0.20400000000000013,-1.0,-1.5,-1.2000000000000002
0,-0.09999999999999987,0.061000000000000054,-0.20000000000000018,-1.0999999999999996,-0.5999999999999996
0,-0.7,-0.06499999999999995,-1.4000000000000004,-2.8000000000000007,-0.8999999999999995
3,1.4,0.30199999999999994,3.3000000000000003,8.100000000000001,4.499999999999999
3,0.7999999999999998,-0.015000000000000013,2.5,4.899999999999999,2.0
3,1.8,0.21799999999999997,3.3999999999999995,7.700000000000001,3.3000000000000003
1,-0.30000000000000004,-0.10999999999999999,-1.0999999999999996,-3.5,1.0
3,0.6000000000000001,-0.02999999999999997,-0.20000000000000018,-0.9000000000000004,-0.5999999999999996
3,-0.8999999999999999,0.007000000000000006,-0.3999999999999999,3.0,2.7
3,0.7000000000000001,-0.07499999999999984,0.9999999999999996,0.5,1.0
0,-0.8,-0.08199999999999996,-1.4000000000000004,-1.0,0.39999999999999947
3,-0.20000000000000007,-0.12799999999999995,-0.6000000000000001,-2.499999999999999,0.5
1,-0.5,-0.1190000000000001,-2.4,-3.4000000000000004,-0.7000000000000002
3,1.9000000000000001,0.246,3.4000000000000004,7.500000000000002,1.7000000000000002
3,-0.09999999999999998,-0.04499999999999993,-0.9999999999999996,-1.700000000000001,-0.40000000000000036
0,-1.0999999999999999,-0.179,-1.2999999999999998,-2.9000000000000004,-1.5
1,0.29999999999999993,-0.052000000000000046,0.8000000000000003,3.0,-0.09999999999999964
3,-0.30000000000000004,-0.07700000000000012,-0.19999999999999973,-0.3000000000000007,-0.20000000000000018
0,0.2999999999999998,0.15299999999999997,0.7000000000000002,2.5999999999999996,0.7000000000000002
3,1.2000000000000002,0.25899999999999995,3.0,7.100000000000001,4.499999999999999
3,1.2,0.07000000000000006,1.3999999999999995,1.4000000000000004,-0.2999999999999998
3,0.29999999999999993,0.07199999999999995,1.2999999999999998,5.1,-0.5
3,0.09999999999999987,0.10899999999999999,2.0000000000000004,5.6,1.9
1,0.20000000000000007,-0.045999999999999874,-0.7000000000000002,-2.4000000000000004,-0.6000000000000001
0,-0.4,-0.006000000000000005,0.20000000000000018,0.9000000000000004,-0.09999999999999964
1,-0.09999999999999987,-0.134,0.20000000000000018,-2.5,-1.5
1,0.10000000000000009,0.07199999999999995,0.7000000000000002,3.6000000000000014,2.0999999999999996
0,-0.19999999999999996,0.122,1.2999999999999998,7.6,4.4
0,0.10000000000000009,0.015999999999999903,1.6,2.3000000000000007,0.9000000000000004
0,0.20000000000000018,-0.027000000000000024,0.6000000000000005,1.0,-0.40000000000000036
1,-0.30000000000000004,-0.1409999999999999,-1.0,-4.800000000000001,-1.2000000000000002
0,0.2999999999999998,-0.04999999999999993,1.5,2.299999999999999,2.0
0,-1.2000000000000002,-0.10700000000000004,-2.0,-2.5,0.9000000000000004
0,-0.3999999999999999,0.21200000000000008,1.0,6.5,3.0999999999999996
1,0.19999999999999996,0.05500000000000005,0.5,1.0,2.0
3,1.0999999999999999,0.292,1.6000000000000005,4.600000000000001,5.1000000000000005
1,0.3999999999999999,0.05300000000000005,2.2,5.4,2.5
0,-0.6,-0.04999999999999993,0.10000000000000053,2.3000000000000007,2.3000000000000007
3,0.7999999999999998,0.08199999999999996,1.1999999999999997,1.3000000000000007,-0.09999999999999964
3,0.09999999999999987,-0.177,-0.2999999999999998,-2.5999999999999996,-1.0999999999999996
1,0.10000000000000009,-0.06599999999999995,-0.9000000000000004,0.3000000000000007,0.0
1,-0.3999999999999999,-0.126,-0.3999999999999999,-3.0999999999999996,-1.7999999999999998
0,0.09999999999999998,-0.09299999999999986,0.09999999999999964,1.0,0.1999999999999993
3,-0.30000000000000004,0.178,1.7999999999999998,7.199999999999999,3.5000000000000004
0,-1.9000000000000001,-0.11699999999999999,-2.1999999999999997,-3.0,-0.7000000000000002
3,1.7,0.13000000000000006,2.6999999999999997,7.0,1.0999999999999996
0,0.8999999999999999,0.15900000000000003,1.4000000000000004,5.999999999999998,4.7
0,-0.8999999999999999,-0.11799999999999988,0.39999999999999947,1.200000000000001,0.9000000000000004
3,1.5,0.15600000000000014,3.1,6.6,3.0999999999999996
3,0.6000000000000001,0.2029999999999999,1.7000000000000002,8.0,3.3999999999999995
0,-1.4,-0.08500000000000008,-1.2999999999999998,-2.0,-1.8999999999999995
3,1.6,0.19099999999999995,2.9000000000000004,4.800000000000001,2.1000000000000005
3,0.0,0.06000000000000005,0.20000000000000018,-0.09999999999999964,1.2999999999999998
3,0.4999999999999999,0.038000000000000034,0.7999999999999998,3.9000000000000004,2.1000000000000005
0,0.09999999999999998,0.05600000000000005,0.19999999999999973,0.40000000000000036,0.09999999999999964
